order_id,datetime,status,order_type,amount,customer_id,product_id
ord8099,2026-03-12 15:58:00,Completed,Dine-in,57.82,8099,10008
ord8100,2026-03-12 16:00:00,Pending,Delivery,452.2,8100,10013
ord8101,2026-03-12 16:02:00,Completed,Dine-in,443.45,8101,10005
ord8102,2026-03-12 16:04:00,Completed,Dine-in,356.93,8102,10010
ord8103,2026-03-12 16:06:00,Pending,Dine-in,396.04,8103,10009
ord8104,2026-03-12 16:08:00,Pending,Delivery,395.54,8104,10034
ord8105,2026-03-12 16:10:00,Completed,Delivery,92.25,8105,10036
ord8106,2026-03-12 16:12:00,Completed,Delivery,48.97,8106,10030
ord8107,2026-03-12 16:14:00,Completed,Delivery,504.55,8107,10012
ord8108,2026-03-12 16:16:00,Completed,Dine-in,80.68,8108,10026
ord8109,2026-03-12 16:18:00,Pending,Takeaway,290.21,8109,10017
ord8110,2026-03-12 16:20:00,Completed,Dine-in,506.37,8110,10023
ord8111,2026-03-12 16:22:00,Completed,Takeaway,168.22,8111,10006
ord8112,2026-03-12 16:24:00,Pending,Takeaway,160.35,8112,10036
ord8113,2026-03-12 16:26:00,Completed,Takeaway,447.33,8113,10002
ord8114,2026-03-12 16:28:00,Cancelled,Delivery,0,8114,10012
ord8115,2026-03-12 16:30:00,Completed,Dine-in,343.83,8115,10023
ord8116,2026-03-12 16:32:00,Cancelled,Delivery,0,8116,10031
ord8117,2026-03-12 16:34:00,Completed,Takeaway,126.12,8117,10023
ord8118,2026-03-12 16:36:00,Completed,Takeaway,168.17,8118,10001
ord8119,2026-03-12 16:38:00,Completed,Takeaway,504.96,8119,10011
ord8120,2026-03-12 16:40:00,Completed,Dine-in,152.47,8120,10015
ord8121,2026-03-12 16:42:00,Pending,Takeaway,220.57,8121,10031
ord8122,2026-03-12 16:44:00,Completed,Delivery,271.54,8122,10017
ord8123,2026-03-12 16:46:00,Cancelled,Delivery,0,8123,10035
ord8124,2026-03-12 16:48:00,Completed,Takeaway,216.3,8124,10009
ord8125,2026-03-12 16:50:00,Completed,Delivery,104.34,8125,10017
ord8126,2026-03-12 16:52:00,Completed,Dine-in,421.37,8126,10019
ord8127,2026-03-12 16:54:00,Cancelled,Takeaway,0,8127,10001
ord8128,2026-03-12 16:56:00,Completed,Takeaway,409.02,8128,10021
ord8129,2026-03-12 16:58:00,Completed,Takeaway,519.93,8129,10034
ord8130,2026-03-12 17:00:00,Completed,Delivery,160.23,8130,10031
ord8131,2026-03-12 17:02:00,Completed,Delivery,390.19,8131,10017
ord8132,2026-03-12 17:04:00,Pending,Dine-in,107.78,8132,10004
ord8133,2026-03-12 17:06:00,Cancelled,Dine-in,0,8133,10021
ord8134,2026-03-12 17:08:00,Cancelled,Dine-in,0,8134,10003
ord8135,2026-03-12 17:10:00,Completed,Dine-in,158.35,8135,10033
ord8136,2026-03-12 17:12:00,Completed,Takeaway,290.32,8136,10005
ord8137,2026-03-12 17:14:00,Completed,Takeaway,450.25,8137,10028
ord8138,2026-03-12 17:16:00,Pending,Takeaway,88.9,8138,10034
ord8139,2026-03-12 17:18:00,Completed,Takeaway,236.42,8139,10022
ord8140,2026-03-12 17:20:00,Completed,Delivery,221.11,8140,10034
ord8141,2026-03-12 17:22:00,Completed,Takeaway,278.76,8141,10032
ord8142,2026-03-12 17:24:00,Cancelled,Takeaway,0,8142,10004
ord8143,2026-03-12 17:26:00,Completed,Takeaway,456.9,8143,10023
ord8144,2026-03-12 17:28:00,Completed,Takeaway,226.3,8144,10030
ord8145,2026-03-12 17:30:00,Completed,Takeaway,264.64,8145,10002
ord8146,2026-03-12 17:32:00,Completed,Delivery,372.56,8146,10013
ord8147,2026-03-12 17:34:00,Completed,Dine-in,231.92,8147,10006
ord8148,2026-03-12 17:36:00,Completed,Dine-in,507.11,8148,10017
ord8149,2026-03-12 17:38:00,Completed,Delivery,46.67,8149,10012
ord8150,2026-03-12 17:40:00,Completed,Delivery,381.48,8150,10001
ord8151,2026-03-12 17:42:00,Cancelled,Takeaway,0,8151,10008
ord8152,2026-03-12 17:44:00,Completed,Takeaway,477.48,8152,10016
ord8153,2026-03-12 17:46:00,Completed,Takeaway,394.48,8153,10027
ord8154,2026-03-12 17:48:00,Cancelled,Delivery,0,8154,10023
ord8155,2026-03-12 17:50:00,Completed,Takeaway,355.9,8155,10034
ord8156,2026-03-12 17:52:00,Cancelled,Takeaway,0,8156,10028
ord8157,2026-03-12 17:54:00,Pending,Dine-in,508.6,8157,10004
ord8158,2026-03-12 17:56:00,Completed,Takeaway,51.8,8158,10010
ord8159,2026-03-12 17:58:00,Pending,Delivery,131.47,8159,10026
ord8160,2026-03-12 18:00:00,Completed,Takeaway,329.86,8160,10011
ord8161,2026-03-12 18:02:00,Pending,Takeaway,509.34,8161,10009
ord8162,2026-03-12 18:04:00,Cancelled,Dine-in,0,8162,10022
ord8163,2026-03-12 18:06:00,Completed,Delivery,391.43,8163,10033
ord8164,2026-03-12 18:08:00,Pending,Takeaway,259.76,8164,10011
ord8165,2026-03-12 18:10:00,Completed,Takeaway,183.16,8165,10002
ord8166,2026-03-12 18:12:00,Completed,Dine-in,89.13,8166,10003
ord8167,2026-03-12 18:14:00,Completed,Takeaway,81.85,8167,10018
ord8168,2026-03-12 18:16:00,Completed,Delivery,134.31,8168,10001
ord8169,2026-03-12 18:18:00,Completed,Takeaway,380.63,8169,10003
ord8170,2026-03-12 18:20:00,Completed,Takeaway,235.34,8170,10034
ord8171,2026-03-12 18:22:00,Cancelled,Dine-in,0,8171,10003
ord8172,2026-03-12 18:24:00,Pending,Dine-in,187.3,8172,10030
ord8173,2026-03-12 18:26:00,Completed,Dine-in,288.82,8173,10004
ord8174,2026-03-12 18:28:00,Cancelled,Dine-in,0,8174,10032
ord8175,2026-03-12 18:30:00,Completed,Takeaway,361.87,8175,10008
ord8176,2026-03-12 18:32:00,Completed,Takeaway,215.71,8176,10035
ord8177,2026-03-12 18:34:00,Completed,Takeaway,381.8,8177,10025
ord8178,2026-03-12 18:36:00,Cancelled,Delivery,0,8178,10032
ord8179,2026-03-12 18:38:00,Completed,Delivery,500.81,8179,10025
ord8180,2026-03-12 18:40:00,Completed,Delivery,253.78,8180,10008
ord8181,2026-03-12 18:42:00,Completed,Dine-in,459.06,8181,10008
ord8182,2026-03-12 18:44:00,Completed,Dine-in,128.96,8182,10004
ord8183,2026-03-12 18:46:00,Pending,Takeaway,311.58,8183,10013
ord8184,2026-03-12 18:48:00,Pending,Takeaway,180.89,8184,10016
ord8185,2026-03-12 18:50:00,Completed,Takeaway,247.38,8185,10026
ord8186,2026-03-12 18:52:00,Completed,Dine-in,307.12,8186,10028
ord8187,2026-03-12 18:54:00,Completed,Delivery,486.35,8187,10022
ord8188,2026-03-12 18:56:00,Completed,Delivery,150.63,8188,10001
ord8189,2026-03-12 18:58:00,Cancelled,Dine-in,0,8189,10030
ord8190,2026-03-12 19:00:00,Completed,Delivery,141,8190,10019
ord8191,2026-03-12 19:02:00,Completed,Takeaway,318.07,8191,10034
ord8192,2026-03-12 19:04:00,Pending,Dine-in,392.09,8192,10008
ord8193,2026-03-12 19:06:00,Completed,Delivery,78.07,8193,10018
ord8194,2026-03-12 19:08:00,Completed,Dine-in,473.51,8194,10031
ord8195,2026-03-12 19:10:00,Completed,Delivery,166,8195,10024
ord8196,2026-03-12 19:12:00,Completed,Delivery,441.5,8196,10002
ord8197,2026-03-12 19:14:00,Cancelled,Delivery,0,8197,10015
ord8198,2026-03-12 19:16:00,Completed,Delivery,177.11,8198,10028
ord8199,2026-03-12 19:18:00,Completed,Dine-in,334.84,8199,10034
ord8200,2026-03-12 19:20:00,Completed,Takeaway,403.44,8200,10004
ord8201,2026-03-12 19:22:00,Completed,Delivery,141.79,8201,10023
ord8202,2026-03-12 19:24:00,Completed,Takeaway,81.13,8202,10024
ord8203,2026-03-12 19:26:00,Pending,Takeaway,72.36,8203,10008
ord8204,2026-03-12 19:28:00,Completed,Dine-in,285.75,8204,10004
ord8205,2026-03-12 19:30:00,Completed,Delivery,79.87,8205,10009
ord8206,2026-03-12 19:32:00,Completed,Takeaway,340.15,8206,10032
ord8207,2026-03-12 19:34:00,Completed,Takeaway,345.32,8207,10015
ord8208,2026-03-12 19:36:00,Completed,Takeaway,202.75,8208,10019
ord8209,2026-03-12 19:38:00,Completed,Delivery,369.7,8209,10024
ord8210,2026-03-12 19:40:00,Completed,Dine-in,490.32,8210,10029
ord8211,2026-03-12 19:42:00,Completed,Delivery,230.52,8211,10032
ord8212,2026-03-12 19:44:00,Completed,Dine-in,501.94,8212,10015
ord8213,2026-03-12 19:46:00,Completed,Delivery,305.27,8213,10002
ord8214,2026-03-12 19:48:00,Completed,Dine-in,119.55,8214,10016
ord8215,2026-03-12 19:50:00,Completed,Takeaway,57.65,8215,10023
ord8216,2026-03-12 19:52:00,Completed,Takeaway,462.42,8216,10019
ord8217,2026-03-12 19:54:00,Pending,Dine-in,309.17,8217,10036
ord8218,2026-03-12 19:56:00,Completed,Delivery,258.32,8218,10033
ord8219,2026-03-12 19:58:00,Completed,Dine-in,438.28,8219,10021
ord8220,2026-03-12 20:00:00,Completed,Dine-in,137.72,8220,10014
ord8221,2026-03-12 20:02:00,Completed,Takeaway,314.41,8221,10022
ord8222,2026-03-12 20:04:00,Completed,Delivery,398.55,8222,10031
ord8223,2026-03-12 20:06:00,Completed,Takeaway,514.87,8223,10004
ord8224,2026-03-12 20:08:00,Completed,Takeaway,270.13,8224,10003
ord8225,2026-03-12 20:10:00,Completed,Delivery,78.61,8225,10030
ord8226,2026-03-12 20:12:00,Pending,Takeaway,74.91,8226,10032
ord8227,2026-03-12 20:14:00,Cancelled,Takeaway,0,8227,10035
ord8228,2026-03-12 20:16:00,Completed,Delivery,131.97,8228,10028
ord8229,2026-03-12 20:18:00,Completed,Takeaway,513.62,8229,10016
ord8230,2026-03-12 20:20:00,Cancelled,Dine-in,0,8230,10006
ord8231,2026-03-12 20:22:00,Pending,Dine-in,407.5,8231,10023
ord8232,2026-03-12 20:24:00,Pending,Takeaway,111.63,8232,10024
ord8233,2026-03-12 20:26:00,Completed,Takeaway,156.15,8233,10017
ord8234,2026-03-12 20:28:00,Pending,Takeaway,206.09,8234,10034
ord8235,2026-03-12 20:30:00,Cancelled,Delivery,0,8235,10001
ord8236,2026-03-12 20:32:00,Completed,Delivery,529.32,8236,10007
ord8237,2026-03-12 20:34:00,Completed,Takeaway,307.56,8237,10009
ord8238,2026-03-12 20:36:00,Completed,Takeaway,203.88,8238,10015
ord8239,2026-03-12 20:38:00,Completed,Takeaway,276.31,8239,10022
ord8240,2026-03-12 20:40:00,Completed,Dine-in,93.17,8240,10035
ord8241,2026-03-12 20:42:00,Pending,Takeaway,501.26,8241,10019
ord8242,2026-03-12 20:44:00,Completed,Takeaway,149.01,8242,10027
ord8243,2026-03-12 20:46:00,Completed,Delivery,295.61,8243,10009
ord8244,2026-03-12 20:48:00,Pending,Takeaway,126.76,8244,10018
ord8245,2026-03-12 20:50:00,Completed,Delivery,278.95,8245,10006
ord8246,2026-03-12 20:52:00,Completed,Takeaway,375.61,8246,10030
ord8247,2026-03-12 20:54:00,Completed,Dine-in,435.64,8247,10005
ord8248,2026-03-12 20:56:00,Completed,Takeaway,399.8,8248,10035
ord8249,2026-03-12 20:58:00,Completed,Dine-in,316.48,8249,10018
ord8250,2026-03-12 21:00:00,Completed,Dine-in,76.45,8250,10029
ord8251,2026-03-12 21:02:00,Completed,Dine-in,427.57,8251,10006
ord8252,2026-03-12 21:04:00,Completed,Delivery,165.85,8252,10033
ord8253,2026-03-12 21:06:00,Completed,Dine-in,205.79,8253,10030
ord8254,2026-03-12 21:08:00,Completed,Dine-in,331.56,8254,10005
ord8255,2026-03-12 21:10:00,Pending,Takeaway,356.16,8255,10027
ord8256,2026-03-12 21:12:00,Completed,Delivery,360.79,8256,10011
ord8257,2026-03-12 21:14:00,Completed,Delivery,221.55,8257,10017
ord8258,2026-03-12 21:16:00,Completed,Delivery,431.23,8258,10018
ord8259,2026-03-12 21:18:00,Completed,Takeaway,231.03,8259,10035
ord8260,2026-03-12 21:20:00,Completed,Takeaway,210.39,8260,10013
ord8261,2026-03-12 21:22:00,Pending,Delivery,370.29,8261,10016
ord8262,2026-03-12 21:24:00,Completed,Delivery,525.11,8262,10026
ord8263,2026-03-12 21:26:00,Pending,Takeaway,425.83,8263,10019
ord8264,2026-03-12 21:28:00,Completed,Delivery,228.1,8264,10033
ord8265,2026-03-12 21:30:00,Pending,Dine-in,424.43,8265,10035
ord8266,2026-03-12 21:32:00,Completed,Takeaway,396.14,8266,10025
ord8267,2026-03-12 21:34:00,Completed,Takeaway,473.06,8267,10024
ord8268,2026-03-12 21:36:00,Completed,Takeaway,433.69,8268,10001
ord8269,2026-03-12 21:38:00,Completed,Dine-in,313.98,8269,10002
ord8270,2026-03-12 21:40:00,Cancelled,Takeaway,0,8270,10021
ord8271,2026-03-12 21:42:00,Cancelled,Dine-in,0,8271,10030
ord8272,2026-03-12 21:44:00,Completed,Dine-in,68.89,8272,10001
ord8273,2026-03-12 21:46:00,Completed,Takeaway,520.99,8273,10023
ord8274,2026-03-12 21:48:00,Cancelled,Dine-in,0,8274,10014
ord8275,2026-03-12 21:50:00,Completed,Takeaway,479.31,8275,10025
ord8276,2026-03-12 21:52:00,Completed,Dine-in,498.53,8276,10024
ord8277,2026-03-12 21:54:00,Cancelled,Delivery,0,8277,10013
ord8278,2026-03-12 21:56:00,Completed,Dine-in,272.33,8278,10004
ord8279,2026-03-12 21:58:00,Completed,Takeaway,266.11,8279,10018
ord8280,2026-03-12 22:00:00,Cancelled,Dine-in,0,8280,10007
ord8281,2026-03-12 22:02:00,Pending,Takeaway,46.65,8281,10012
ord8282,2026-03-12 22:04:00,Completed,Takeaway,164.88,8282,10027
ord8283,2026-03-12 22:06:00,Cancelled,Dine-in,0,8283,10006
ord8284,2026-03-12 22:08:00,Completed,Takeaway,526.93,8284,10025
ord8285,2026-03-12 22:10:00,Cancelled,Takeaway,0,8285,10011
ord8286,2026-03-12 22:12:00,Completed,Dine-in,440.75,8286,10024
ord8287,2026-03-12 22:14:00,Pending,Dine-in,50.09,8287,10032
ord8288,2026-03-12 22:16:00,Pending,Dine-in,261.32,8288,10036
ord8289,2026-03-12 22:18:00,Pending,Dine-in,499.5,8289,10015
ord8290,2026-03-12 22:20:00,Pending,Dine-in,385.02,8290,10026
ord8291,2026-03-12 22:22:00,Completed,Takeaway,450.63,8291,10018
ord8292,2026-03-12 22:24:00,Completed,Dine-in,193.07,8292,10023
ord8293,2026-03-12 22:26:00,Cancelled,Dine-in,0,8293,10012
ord8294,2026-03-12 22:28:00,Cancelled,Dine-in,0,8294,10009
ord8295,2026-03-12 22:30:00,Cancelled,Dine-in,0,8295,10030
ord8296,2026-03-12 22:32:00,Completed,Delivery,223.1,8296,10018
ord8297,2026-03-12 22:34:00,Completed,Dine-in,125.54,8297,10028
ord8298,2026-03-12 22:36:00,Completed,Delivery,202.9,8298,10021
ord8299,2026-03-12 22:38:00,Completed,Delivery,223.55,8299,10016
ord8300,2026-03-12 22:40:00,Completed,Dine-in,186.5,8300,10022
ord8301,2026-03-12 22:42:00,Completed,Takeaway,121.28,8301,10017
ord8302,2026-03-12 22:44:00,Completed,Dine-in,158.1,8302,10013
ord8303,2026-03-12 22:46:00,Completed,Delivery,303.19,8303,10028
ord8304,2026-03-12 22:48:00,Completed,Takeaway,124.49,8304,10001
ord8305,2026-03-12 22:50:00,Pending,Delivery,98.94,8305,10016
ord8306,2026-03-12 22:52:00,Cancelled,Delivery,0,8306,10010
ord8307,2026-03-12 22:54:00,Completed,Delivery,200.29,8307,10032
ord8308,2026-03-12 22:56:00,Cancelled,Takeaway,0,8308,10022
ord8309,2026-03-12 22:58:00,Completed,Dine-in,271.36,8309,10015
ord8310,2026-03-12 23:00:00,Completed,Takeaway,516.84,8310,10007
ord8311,2026-03-12 23:02:00,Completed,Delivery,329.36,8311,10012
ord8312,2026-03-12 23:04:00,Completed,Dine-in,178.3,8312,10026
ord8313,2026-03-12 23:06:00,Pending,Dine-in,257.41,8313,10004
ord8314,2026-03-12 23:08:00,Cancelled,Delivery,0,8314,10034
ord8315,2026-03-12 23:10:00,Completed,Delivery,365.64,8315,10031
ord8316,2026-03-12 23:12:00,Completed,Delivery,85.36,8316,10015
ord8317,2026-03-12 23:14:00,Completed,Delivery,467.6,8317,10019
ord8318,2026-03-12 23:16:00,Completed,Delivery,477.36,8318,10011
ord8319,2026-03-12 23:18:00,Cancelled,Dine-in,0,8319,10012
ord8320,2026-03-12 23:20:00,Completed,Takeaway,346.63,8320,10001
ord8321,2026-03-12 23:22:00,Completed,Takeaway,457.36,8321,10031
ord8322,2026-03-12 23:24:00,Completed,Takeaway,403.63,8322,10014
ord8323,2026-03-12 23:26:00,Completed,Takeaway,136.85,8323,10012
ord8324,2026-03-12 23:28:00,Completed,Delivery,57.8,8324,10024
ord8325,2026-03-12 23:30:00,Completed,Delivery,331.15,8325,10019
ord8326,2026-03-12 23:32:00,Completed,Dine-in,283.43,8326,10002
ord8327,2026-03-12 23:34:00,Pending,Delivery,73.82,8327,10024
ord8328,2026-03-12 23:36:00,Completed,Dine-in,273.68,8328,10027
ord8329,2026-03-12 23:38:00,Cancelled,Delivery,0,8329,10011
ord8330,2026-03-12 23:40:00,Completed,Delivery,273.7,8330,10010
ord8331,2026-03-12 23:42:00,Completed,Delivery,142.41,8331,10005
ord8332,2026-03-12 23:44:00,Pending,Takeaway,400.39,8332,10024
ord8333,2026-03-12 23:46:00,Completed,Takeaway,185.11,8333,10002
ord8334,2026-03-12 23:48:00,Pending,Dine-in,446.13,8334,10002
ord8335,2026-03-12 23:50:00,Completed,Dine-in,402.26,8335,10026
ord8336,2026-03-12 23:52:00,Completed,Delivery,326.72,8336,10007
ord8337,2026-03-12 23:54:00,Pending,Delivery,271.29,8337,10036
ord8338,2026-03-12 23:56:00,Completed,Delivery,466.57,8338,10001
ord8339,2026-03-12 23:58:00,Completed,Takeaway,267.57,8339,10012
ord8340,2026-03-13 00:00:00,Pending,Takeaway,424.68,8340,10005
ord8341,2026-03-13 00:02:00,Pending,Takeaway,56.23,8341,10011
ord8342,2026-03-13 00:04:00,Completed,Delivery,519.02,8342,10021
ord8343,2026-03-13 00:06:00,Completed,Dine-in,292.27,8343,10022
ord8344,2026-03-13 00:08:00,Completed,Delivery,363.32,8344,10021
ord8345,2026-03-13 00:10:00,Completed,Dine-in,137.2,8345,10031
ord8346,2026-03-13 00:12:00,Completed,Dine-in,347.84,8346,10017
ord8347,2026-03-13 00:14:00,Completed,Delivery,326.08,8347,10017
ord8348,2026-03-13 00:16:00,Completed,Takeaway,58.08,8348,10017
ord8349,2026-03-13 00:18:00,Pending,Takeaway,177.56,8349,10004
ord8350,2026-03-13 00:20:00,Cancelled,Takeaway,0,8350,10015
ord8351,2026-03-13 00:22:00,Completed,Takeaway,464.75,8351,10033
ord8352,2026-03-13 00:24:00,Completed,Delivery,507.29,8352,10027
ord8353,2026-03-13 00:26:00,Completed,Delivery,395.43,8353,10014
ord8354,2026-03-13 00:28:00,Completed,Dine-in,93.06,8354,10020
ord8355,2026-03-13 00:30:00,Completed,Dine-in,348.79,8355,10003
ord8356,2026-03-13 00:32:00,Completed,Takeaway,200.17,8356,10001
ord8357,2026-03-13 00:34:00,Cancelled,Dine-in,0,8357,10030
ord8358,2026-03-13 00:36:00,Cancelled,Takeaway,0,8358,10034
ord8359,2026-03-13 00:38:00,Cancelled,Dine-in,0,8359,10010
ord8360,2026-03-13 00:40:00,Completed,Takeaway,357.73,8360,10022
ord8361,2026-03-13 00:42:00,Completed,Dine-in,245.19,8361,10028
ord8362,2026-03-13 00:44:00,Completed,Dine-in,251.98,8362,10019
ord8363,2026-03-13 00:46:00,Completed,Dine-in,86.99,8363,10022
ord8364,2026-03-13 00:48:00,Completed,Dine-in,474.15,8364,10018
ord8365,2026-03-13 00:50:00,Completed,Dine-in,217.11,8365,10028
ord8366,2026-03-13 00:52:00,Pending,Takeaway,474.65,8366,10007
ord8367,2026-03-13 00:54:00,Completed,Dine-in,442.61,8367,10024
ord8368,2026-03-13 00:56:00,Completed,Delivery,517.89,8368,10023
ord8369,2026-03-13 00:58:00,Completed,Delivery,436.38,8369,10004
ord8370,2026-03-13 01:00:00,Completed,Takeaway,395.31,8370,10035
ord8371,2026-03-13 01:02:00,Pending,Takeaway,468.15,8371,10025
ord8372,2026-03-13 01:04:00,Completed,Dine-in,182.75,8372,10006
ord8373,2026-03-13 01:06:00,Completed,Dine-in,297.11,8373,10018
ord8374,2026-03-13 01:08:00,Completed,Takeaway,318.51,8374,10025
ord8375,2026-03-13 01:10:00,Pending,Delivery,364.4,8375,10024
ord8376,2026-03-13 01:12:00,Completed,Takeaway,336.55,8376,10031
ord8377,2026-03-13 01:14:00,Completed,Dine-in,465.33,8377,10011
ord8378,2026-03-13 01:16:00,Pending,Takeaway,49.78,8378,10025
ord8379,2026-03-13 01:18:00,Completed,Takeaway,331.14,8379,10017
ord8380,2026-03-13 01:20:00,Completed,Dine-in,502.85,8380,10008
ord8381,2026-03-13 01:22:00,Completed,Delivery,506.05,8381,10015
ord8382,2026-03-13 01:24:00,Completed,Dine-in,209.72,8382,10030
ord8383,2026-03-13 01:26:00,Completed,Delivery,499.05,8383,10027
ord8384,2026-03-13 01:28:00,Completed,Dine-in,115.05,8384,10027
ord8385,2026-03-13 01:30:00,Pending,Dine-in,92.08,8385,10033
ord8386,2026-03-13 01:32:00,Pending,Dine-in,79.39,8386,10006
ord8387,2026-03-13 01:34:00,Pending,Takeaway,245.61,8387,10002
ord8388,2026-03-13 01:36:00,Completed,Delivery,494.67,8388,10032
ord8389,2026-03-13 01:38:00,Completed,Dine-in,422.55,8389,10003
ord8390,2026-03-13 01:40:00,Completed,Delivery,157.52,8390,10005
ord8391,2026-03-13 01:42:00,Cancelled,Dine-in,0,8391,10009
ord8392,2026-03-13 01:44:00,Completed,Delivery,362.17,8392,10020
ord8393,2026-03-13 01:46:00,Cancelled,Takeaway,0,8393,10016
ord8394,2026-03-13 01:48:00,Cancelled,Delivery,0,8394,10031
ord8395,2026-03-13 01:50:00,Completed,Takeaway,128.28,8395,10024
ord8396,2026-03-13 01:52:00,Completed,Dine-in,90.24,8396,10030
ord8397,2026-03-13 01:54:00,Completed,Dine-in,256.82,8397,10024
ord8398,2026-03-13 01:56:00,Completed,Dine-in,463.41,8398,10025
ord8399,2026-03-13 01:58:00,Completed,Takeaway,417.49,8399,10027
ord8400,2026-03-13 02:00:00,Pending,Dine-in,266.71,8400,10002
ord8401,2026-03-13 02:02:00,Completed,Dine-in,497.69,8401,10002
ord8402,2026-03-13 02:04:00,Completed,Dine-in,98.4,8402,10036
ord8403,2026-03-13 02:06:00,Completed,Takeaway,139.45,8403,10023
ord8404,2026-03-13 02:08:00,Completed,Takeaway,264.93,8404,10036
ord8405,2026-03-13 02:10:00,Pending,Delivery,259.57,8405,10018
ord8406,2026-03-13 02:12:00,Pending,Takeaway,280.31,8406,10018
ord8407,2026-03-13 02:14:00,Pending,Delivery,223,8407,10014
ord8408,2026-03-13 02:16:00,Pending,Delivery,44.03,8408,10023
ord8409,2026-03-13 02:18:00,Completed,Delivery,161.33,8409,10016
ord8410,2026-03-13 02:20:00,Completed,Delivery,290.14,8410,10021
ord8411,2026-03-13 02:22:00,Completed,Takeaway,431.45,8411,10031
ord8412,2026-03-13 02:24:00,Completed,Delivery,384.52,8412,10036
ord8413,2026-03-13 02:26:00,Pending,Delivery,429.68,8413,10024
ord8414,2026-03-13 02:28:00,Completed,Takeaway,156.33,8414,10020
ord8415,2026-03-13 02:30:00,Completed,Takeaway,101.03,8415,10033
ord8416,2026-03-13 02:32:00,Completed,Delivery,45.96,8416,10035
ord8417,2026-03-13 02:34:00,Completed,Delivery,431.52,8417,10026
ord8418,2026-03-13 02:36:00,Completed,Dine-in,114.72,8418,10018
ord8419,2026-03-13 02:38:00,Completed,Takeaway,163.11,8419,10002
ord8420,2026-03-13 02:40:00,Completed,Dine-in,118.35,8420,10004
ord8421,2026-03-13 02:42:00,Completed,Takeaway,497.62,8421,10014
ord8422,2026-03-13 02:44:00,Completed,Dine-in,216.2,8422,10036
ord8423,2026-03-13 02:46:00,Completed,Takeaway,237.55,8423,10006
ord8424,2026-03-13 02:48:00,Pending,Delivery,297.46,8424,10018
ord8425,2026-03-13 02:50:00,Completed,Delivery,114.64,8425,10036
ord8426,2026-03-13 02:52:00,Pending,Takeaway,146.55,8426,10026
