order_id,menu_id,quantity,price
ord3526,mu0038,4,146.13
ord715,mu0034,1,115.06
ord1660,mu0062,1,93.1
ord3088,mu0070,5,50.66
ord2614,mu0055,2,30.17
ord499,mu0053,3,78.06
ord1966,mu0039,5,126.2
ord3983,mu0008,1,73.27
ord726,mu0014,3,161.67
ord3327,mu0065,5,109.65
ord1716,mu0020,5,59.08
ord2849,mu0012,5,65.92
ord3208,mu0006,3,116.95
ord1264,mu0066,1,168.03
ord1507,mu0056,2,150.39
ord3229,mu0008,5,97.62
ord873,mu0027,3,72.64
ord1626,mu0037,1,152.29
ord3852,mu0023,4,72.88
ord1600,mu0001,2,163.11
ord2226,mu0055,5,109.79
ord780,mu0056,3,135.13
ord3499,mu0070,2,48.31
ord3207,mu0073,4,119.88
ord112,mu0016,1,61.4
ord3474,mu0043,3,150.08
ord1655,mu0054,3,35.01
ord3539,mu0007,3,176.54
ord2391,mu0053,1,74.66
ord475,mu0019,3,123.27
ord3495,mu0069,2,104.84
ord1776,mu0069,4,170.41
ord3102,mu0050,2,93.12
ord144,mu0028,4,137.76
ord1090,mu0001,5,22.08
ord103,mu0027,4,34.13
ord3330,mu0031,3,162.92
ord433,mu0058,3,64.06
ord3956,mu0064,3,20.63
ord1556,mu0061,2,41.77
ord3560,mu0012,4,47.32
ord1541,mu0071,2,137.67
ord266,mu0034,3,111.83
ord2596,mu0049,2,116.55
ord719,mu0055,1,139.26
ord2277,mu0020,1,103.75
ord155,mu0062,4,76.62
ord1024,mu0027,1,27.76
ord3320,mu0039,3,190.28
ord1299,mu0058,4,28.77
ord2128,mu0005,4,128.86
ord3633,mu0063,2,134.29
ord1230,mu0055,2,119.85
ord331,mu0028,5,187.25
ord2583,mu0074,3,187.88
ord2639,mu0014,5,75.32
ord2167,mu0029,2,40.86
ord1099,mu0074,4,67.55
ord2282,mu0015,3,117.32
ord3136,mu0042,3,96.29
ord1800,mu0035,3,129.65
ord2470,mu0071,4,53.08
ord3174,mu0068,5,164.67
ord731,mu0040,1,159.72
ord3722,mu0070,4,47.32
ord2524,mu0017,3,42.16
ord31,mu0013,4,126.16
ord2112,mu0023,5,170.52
ord3620,mu0035,1,104.31
ord3856,mu0009,4,124.21
ord3748,mu0029,3,166.26
ord3049,mu0020,5,102.97
ord193,mu0017,4,78.36
ord3849,mu0041,1,169.94
ord1957,mu0024,5,127.36
ord3301,mu0053,2,67.34
ord1041,mu0028,5,78.44
ord593,mu0002,5,82.16
ord2558,mu0017,5,124.15
ord3107,mu0050,2,122.96
ord1374,mu0049,2,42.35
ord3734,mu0066,3,171.56
ord510,mu0021,3,130.58
ord970,mu0021,3,42.24
ord880,mu0027,4,30.67
ord2527,mu0047,1,162.74
ord605,mu0064,5,55.19
ord619,mu0059,2,73.03
ord694,mu0018,2,144.83
ord3152,mu0065,2,83.29
ord3989,mu0054,3,22.4
ord1540,mu0075,5,55.8
ord3470,mu0033,4,131.06
ord254,mu0020,5,179.03
ord1196,mu0019,4,130.08
ord2699,mu0031,4,32.03
ord122,mu0005,5,82.61
ord576,mu0029,4,97.92
ord1764,mu0022,4,169.53
ord553,mu0055,2,127.63
ord2392,mu0027,2,70.93
ord910,mu0040,3,23.18
ord3623,mu0075,5,67.6
ord3377,mu0060,1,155.42
ord1612,mu0070,4,79.06
ord150,mu0042,1,160.4
ord153,mu0011,4,187.72
ord1687,mu0054,3,194.28
ord2504,mu0046,3,154.11
ord2969,mu0025,3,105.67
ord956,mu0019,2,87.95
ord2750,mu0021,5,131.62
ord3432,mu0009,2,64.59
ord2787,mu0021,3,124.64
ord230,mu0050,2,191.34
ord3056,mu0059,3,81.61
ord3888,mu0013,3,82.96
ord1797,mu0008,5,37.07
ord2015,mu0068,1,177.41
ord2048,mu0039,5,88.11
ord3505,mu0024,2,184.8
ord122,mu0065,2,52.42
ord2397,mu0074,5,143
ord2903,mu0046,1,40.07
ord3879,mu0059,2,190.19
ord676,mu0033,3,123.68
ord2435,mu0051,5,156.31
ord3995,mu0058,5,183.14
ord3725,mu0009,4,165.77
ord2435,mu0064,4,135.3
ord1030,mu0030,1,199.82
ord377,mu0048,2,134.23
ord3467,mu0038,2,190.43
ord2047,mu0043,5,21.39
ord2705,mu0059,2,188.67
ord2772,mu0026,3,185.92
ord2771,mu0056,2,62.51
ord2959,mu0014,5,50.67
ord1470,mu0017,3,142.33
ord1516,mu0043,1,105.79
ord1856,mu0034,4,102.36
ord3590,mu0045,2,119.36
ord3540,mu0025,5,78.34
ord3608,mu0030,5,164.12
ord380,mu0065,1,136.63
ord3236,mu0039,3,88.87
ord3620,mu0062,3,93.71
ord187,mu0071,3,156.98
ord2507,mu0026,3,174.55
ord504,mu0020,2,121.69
ord2284,mu0051,2,59.33
ord3370,mu0069,5,40.1
ord1400,mu0057,5,54.8
ord2589,mu0025,5,117.3
ord1175,mu0007,2,75.36
ord2976,mu0007,5,109.64
ord1332,mu0066,2,198.79
ord2048,mu0037,3,58.05
ord1964,mu0071,3,198.08
ord2658,mu0039,1,113.63
ord748,mu0005,2,167.89
ord3681,mu0024,3,80.25
ord3384,mu0051,4,192.45
ord2701,mu0029,3,73.62
ord1894,mu0011,1,70.35
ord2629,mu0068,1,107.94
ord1158,mu0006,5,195.96
ord4015,mu0010,1,189.3
ord3613,mu0012,3,44.04
ord874,mu0028,2,136.02
ord546,mu0004,2,100.73
ord947,mu0005,4,189.39
ord1600,mu0036,1,75.72
ord2546,mu0003,2,38.68
ord172,mu0032,4,25.47
ord3762,mu0037,2,48.36
ord127,mu0021,1,98.99
ord1911,mu0034,2,122.58
ord3791,mu0007,2,39.64
ord3848,mu0011,2,20.78
ord407,mu0035,1,107.04
ord1602,mu0026,2,58.87
ord151,mu0021,1,45.59
ord3315,mu0021,2,23.28
ord791,mu0073,5,160.84
ord379,mu0020,4,176.23
ord2943,mu0028,1,76.4
ord1779,mu0075,4,21.56
ord1756,mu0043,4,188.75
ord2069,mu0034,5,193.6
ord3338,mu0030,2,88.34
ord1323,mu0004,4,83.65
ord3382,mu0051,3,24.06
ord3911,mu0034,1,152.03
ord3196,mu0035,1,157.79
ord283,mu0040,4,58.25
ord3933,mu0033,1,166.51
ord1293,mu0036,1,157.04
ord42,mu0037,5,174.12
ord3382,mu0064,3,54.6
ord3247,mu0005,1,148.34
ord3702,mu0009,3,98.47
ord1394,mu0061,5,34.16
ord525,mu0004,1,168.57
ord2422,mu0003,5,157.69
ord3651,mu0043,2,29.18
ord3327,mu0066,4,156.62
ord3826,mu0051,1,78.76
ord1296,mu0004,3,108.45
ord990,mu0037,5,116.19
ord1554,mu0025,5,198.35
ord2032,mu0043,1,64.92
ord2336,mu0042,2,148.95
ord1872,mu0041,2,177.05
ord870,mu0017,1,96.89
ord3387,mu0070,2,125.13
ord359,mu0038,2,115.04
ord2807,mu0038,4,188.5
ord1669,mu0055,3,166.99
ord1988,mu0034,4,180.58
ord3031,mu0055,5,165.94
ord172,mu0026,3,136.99
ord234,mu0003,4,193.92
ord3682,mu0028,2,122.52
ord1311,mu0030,1,146.22
ord41,mu0017,2,44.3
ord963,mu0043,2,157.75
ord3251,mu0060,2,168.18
ord1233,mu0067,5,26.25
ord2065,mu0001,3,22.01
ord2227,mu0060,3,34.83
ord3101,mu0043,5,132.79
ord756,mu0027,1,164.56
ord823,mu0027,5,26.82
ord3070,mu0071,5,77.89
ord2955,mu0055,2,129.5
ord3785,mu0047,2,127.36
ord2051,mu0051,1,111.23
ord2776,mu0035,1,89.93
ord1314,mu0057,3,58.98
ord2086,mu0061,4,29.55
ord3020,mu0008,5,67.58
ord737,mu0051,1,29.11
ord1850,mu0025,5,147.8
ord2930,mu0035,1,180.66
ord3170,mu0002,4,183.48
ord1842,mu0046,3,161.15
ord882,mu0035,1,144.56
ord3774,mu0044,4,38.95
ord1955,mu0044,3,199.7
ord699,mu0028,5,66.12
ord2790,mu0017,2,61.37
ord3934,mu0009,5,134.83
ord1283,mu0067,5,28.66
ord3469,mu0045,5,64.33
ord2909,mu0015,1,160.96
ord698,mu0002,4,132.69
ord1369,mu0027,5,143.82
ord2141,mu0030,1,29.99
ord2969,mu0068,3,108.03
ord3309,mu0017,1,126.61
ord2989,mu0052,4,112.26
ord961,mu0070,1,28.2
ord3570,mu0022,5,186.21
ord2318,mu0069,5,56.99
ord2301,mu0035,4,178.01
ord1100,mu0029,2,118.87
ord2119,mu0048,3,173.31
ord1309,mu0008,4,64.64
ord1795,mu0046,2,162.58
ord1012,mu0069,1,164.23
ord3482,mu0059,3,132.64
ord3584,mu0067,3,46.25
ord1196,mu0054,1,193.56
ord1987,mu0057,5,116.67
ord286,mu0016,3,182.7
ord3398,mu0007,2,136.59
ord3524,mu0023,3,132.91
ord2706,mu0008,3,163.33
ord798,mu0046,1,98.7
ord1539,mu0053,3,180.55
ord1927,mu0017,2,42.7
ord186,mu0019,1,193.28
ord3085,mu0052,1,140.06
ord767,mu0041,3,120.36
ord2406,mu0038,5,38.25
ord3224,mu0045,2,156.35
ord2484,mu0007,5,92.39
ord1162,mu0057,5,95.92
ord1952,mu0043,4,90.5
ord2239,mu0064,2,176.28
ord2236,mu0074,4,120.97
ord984,mu0063,3,110.04
ord1698,mu0040,3,132.59
ord2676,mu0014,2,135.55
ord2517,mu0016,2,101.46
ord3556,mu0055,3,79.3
ord3996,mu0011,1,161.41
ord3540,mu0068,2,114.64
ord171,mu0003,4,140.75
ord159,mu0013,4,76.39
ord1832,mu0046,1,51.61
ord1179,mu0045,2,48.55
ord2409,mu0059,2,20.61
ord2775,mu0025,3,191.2
ord904,mu0043,1,156.51
ord191,mu0072,3,111.96
ord1997,mu0045,5,27.43
ord2665,mu0050,4,131.86
ord592,mu0069,1,97.23
ord2686,mu0060,3,147.82
ord1330,mu0055,2,143.49
ord2028,mu0048,5,63.96
ord1972,mu0015,1,130.73
ord1901,mu0061,5,180.57
ord4030,mu0046,5,58.87
ord3547,mu0025,3,121.29
ord2046,mu0020,1,78.51
ord722,mu0019,5,104.78
ord2930,mu0062,4,158
ord361,mu0029,5,117.97
ord339,mu0008,3,110.83
ord3181,mu0002,2,110.82
ord2848,mu0065,3,86.43
ord2299,mu0075,5,197.22
ord3044,mu0063,3,79.34
ord812,mu0043,1,150.81
ord2291,mu0070,1,119.33
ord67,mu0047,3,157.26
ord1743,mu0057,4,133.34
ord2858,mu0003,4,59.78
ord2598,mu0005,5,67.06
ord1467,mu0071,3,103.66
ord1969,mu0008,1,180.65
ord710,mu0069,1,162.01
ord3742,mu0023,4,32.55
ord55,mu0001,4,188.89
ord3932,mu0037,1,146.64
ord782,mu0069,4,179.56
ord754,mu0022,4,156.44
ord3449,mu0029,5,95.56
ord716,mu0070,1,112.48
ord4043,mu0043,3,39.34
ord3069,mu0056,2,138.24
ord2506,mu0021,3,157.88
ord2440,mu0045,5,134.98
ord2059,mu0017,5,50.03
ord1452,mu0057,4,164.06
ord1960,mu0054,5,149.51
ord2678,mu0074,4,183.34
ord442,mu0046,1,49.1
ord2420,mu0054,2,83.16
ord3653,mu0041,3,22.23
ord2722,mu0030,3,178.32
ord3885,mu0012,2,179.48
ord1156,mu0028,1,93.56
ord3681,mu0056,3,189.9
ord3933,mu0067,4,191.98
ord3872,mu0034,3,127.73
ord3171,mu0074,3,96.09
ord148,mu0033,4,100.91
ord3410,mu0019,3,180.08
ord34,mu0034,2,76.28
ord2700,mu0044,4,20.93
ord1397,mu0002,4,149.29
ord1064,mu0069,1,129.62
ord2035,mu0029,3,90.74
ord2699,mu0013,5,32.44
ord62,mu0057,1,60.28
ord1803,mu0031,3,73.2
ord4051,mu0072,4,190.56
ord1010,mu0004,5,78.45
ord1061,mu0062,1,109.98
ord3643,mu0037,3,182.8
ord940,mu0024,5,114.42
ord2605,mu0055,2,191.3
ord1180,mu0045,3,94.71
ord1136,mu0055,2,161.2
ord1074,mu0066,1,113.27
ord16,mu0043,2,63.55
ord145,mu0058,3,54.88
ord3903,mu0014,5,44.66
ord228,mu0041,4,196.79
ord2069,mu0038,5,21.01
ord2212,mu0054,4,131.32
ord287,mu0047,1,170.48
ord3356,mu0010,1,177.66
ord3059,mu0047,1,72.85
ord2259,mu0027,1,126.41
ord2415,mu0029,4,79.59
ord3432,mu0041,1,47.69
ord2140,mu0050,1,164.87
ord753,mu0003,4,68.2
ord3446,mu0014,4,40.94
ord1973,mu0034,1,23.65
ord1321,mu0021,5,117.54
ord4009,mu0040,5,71.47
ord322,mu0014,1,114.52
ord2052,mu0068,5,175.62
ord1804,mu0004,1,43.89
ord3108,mu0036,3,84.72
ord444,mu0051,4,107.05
ord1520,mu0051,3,155.98
ord3744,mu0027,4,181.88
ord3077,mu0038,4,102.15
ord1730,mu0035,4,59.32
ord2500,mu0057,1,32.54
ord2804,mu0072,5,195.61
ord1408,mu0071,5,99.93
ord2966,mu0039,3,152.78
ord3456,mu0017,1,167.01
ord186,mu0054,1,33.26
ord1118,mu0003,3,180.89
ord2399,mu0023,1,195.86
ord626,mu0002,1,124.72
ord269,mu0050,1,120.22
ord1030,mu0024,3,89.55
ord1223,mu0059,5,134.35
ord168,mu0062,1,76.03
ord43,mu0009,4,172.61
ord1048,mu0034,4,188
ord1194,mu0062,3,132.24
ord3909,mu0063,2,85.61
ord2279,mu0057,2,65.28
ord2300,mu0048,5,79.84
ord600,mu0060,5,92.62
ord3199,mu0018,4,116.79
ord1099,mu0034,4,111.31
ord3493,mu0032,2,24.32
ord1540,mu0028,2,185.49
ord1739,mu0055,3,95.7
ord3418,mu0020,5,45.82
ord1816,mu0023,3,20.7
ord3608,mu0024,1,121.96
ord3563,mu0050,2,167.24
ord557,mu0035,2,34.68
ord3474,mu0006,3,54.45
ord3559,mu0069,2,182.38
ord3936,mu0015,2,46.67
ord252,mu0075,5,191.79
ord2248,mu0007,2,97.62
ord1766,mu0017,3,113.73
ord1037,mu0009,3,22.88
ord4079,mu0025,3,186.4
ord4089,mu0061,2,195.08
ord3784,mu0033,3,72.97
ord1895,mu0017,3,114.87
ord3242,mu0004,4,177.04
ord2043,mu0068,4,58.32
ord3871,mu0069,5,134.83
ord722,mu0054,5,118.05
ord2714,mu0061,4,20.13
ord3709,mu0019,3,56.72
ord2737,mu0061,5,51.72
ord3711,mu0067,1,66.48
ord2305,mu0040,3,68.57
ord1561,mu0018,2,190.1
ord873,mu0005,4,74.89
ord2363,mu0068,1,49.35
ord3598,mu0059,3,32.42
ord2812,mu0027,4,63.72
ord1736,mu0057,2,112.24
ord3018,mu0022,5,49.24
ord572,mu0046,3,56.24
ord4064,mu0048,1,195.62
ord2578,mu0027,2,26.24
ord329,mu0036,2,81.79
ord1714,mu0073,1,174.16
ord3814,mu0040,3,68.32
ord731,mu0043,5,28.57
ord2139,mu0064,3,72.99
ord2027,mu0074,5,127.42
ord425,mu0036,2,155.91
ord1649,mu0051,3,47.59
ord1563,mu0047,2,97.23
ord103,mu0005,3,92.22
ord2869,mu0024,4,53.27
ord2316,mu0028,4,27.91
ord1173,mu0018,3,25.66
ord1591,mu0042,5,76.9
ord1592,mu0074,5,178.5
ord4075,mu0010,2,151.9
ord1421,mu0045,5,127.82
ord1192,mu0070,4,60.87
ord1331,mu0021,4,66.79
ord2362,mu0046,1,144.55
ord3968,mu0033,1,156.29
ord3346,mu0074,2,70.85
ord2532,mu0044,3,143.8
ord1621,mu0034,5,21.38
ord612,mu0063,4,197.55
ord1876,mu0052,4,198.65
ord2867,mu0054,1,167.31
ord1671,mu0057,1,182.58
ord1958,mu0040,3,125.3
ord1028,mu0057,5,53.07
ord209,mu0022,3,46.67
ord3013,mu0052,2,149.33
ord331,mu0038,1,37.77
ord2820,mu0040,1,27.88
ord3812,mu0069,1,126.53
ord3934,mu0041,4,79.41
ord1329,mu0069,2,68.98
ord1564,mu0050,4,71.09
ord2105,mu0069,5,165.19
ord3270,mu0025,2,172.46
ord1760,mu0057,4,133.56
ord1488,mu0027,5,141.4
ord1913,mu0013,3,77.35
ord2837,mu0040,2,179.19
ord397,mu0019,3,82.87
ord167,mu0055,1,82.65
ord2612,mu0040,4,146.73
ord3380,mu0050,1,77.35
ord1522,mu0041,2,141.7
ord2896,mu0019,2,21.32
ord2265,mu0019,3,169.53
ord1026,mu0044,5,151.19
ord2304,mu0019,2,90.38
ord1609,mu0002,2,28.04
ord1632,mu0047,4,50.14
ord394,mu0048,5,155.54
ord3560,mu0039,5,99.89
ord2536,mu0049,1,33.77
ord3345,mu0034,4,158.1
ord1475,mu0071,4,88.76
ord3894,mu0039,4,120.4
ord166,mu0031,2,157.79
ord938,mu0029,4,59.74
ord203,mu0021,4,73.25
ord2141,mu0024,2,131.56
ord661,mu0031,3,116.45
ord479,mu0002,1,79.97
ord2621,mu0070,1,75.52
ord2368,mu0052,4,56.22
ord327,mu0003,3,22.21
ord866,mu0001,5,111.97
ord332,mu0015,4,176.62
ord3578,mu0048,4,61.82
ord1017,mu0054,2,34.2
ord583,mu0009,4,44.24
ord622,mu0066,1,72.87
ord337,mu0023,4,129.95
ord3523,mu0049,3,128.83
ord1298,mu0018,3,23.31
ord1833,mu0014,5,171.15
ord2392,mu0005,4,92.36
ord684,mu0015,4,42.91
ord320,mu0044,1,198.83
ord1664,mu0027,1,38.64
ord1232,mu0048,2,71.64
ord599,mu0073,5,189.13
ord1312,mu0024,1,187.12
ord156,mu0048,2,194
ord225,mu0050,5,50.25
ord34,mu0038,3,20.71
ord704,mu0045,3,135.53
ord1167,mu0006,4,124.44
ord2490,mu0042,5,21.83
ord177,mu0021,3,173.84
ord3305,mu0054,5,81.9
ord2601,mu0027,1,141.6
ord1185,mu0053,5,75.34
ord2222,mu0053,4,138.95
ord940,mu0056,1,169.32
ord1087,mu0031,2,65.58
ord1085,mu0070,3,80.35
ord1663,mu0060,3,147.09
ord3209,mu0047,4,101.97
ord2908,mu0036,2,181.95
ord1796,mu0053,5,174.77
ord1410,mu0005,4,143.42
ord3560,mu0037,3,189.66
ord4017,mu0072,3,42.27
ord1243,mu0045,1,151.76
ord131,mu0055,3,173.44
ord1662,mu0036,3,167.81
ord856,mu0071,4,180.12
ord871,mu0025,1,103.21
ord1842,mu0012,2,103.59
ord2957,mu0053,1,128.33
ord3402,mu0048,1,106.31
ord1350,mu0047,3,55.31
ord858,mu0054,3,176.89
ord3781,mu0034,3,21.27
ord348,mu0011,1,21.08
ord1165,mu0023,2,89.51
ord2290,mu0013,5,50.26
ord3659,mu0003,4,153.22
ord2592,mu0023,1,116.56
ord1278,mu0041,5,97.89
ord2987,mu0065,4,182.98
ord2407,mu0034,3,56.27
ord1193,mu0032,2,116.82
ord1921,mu0005,5,139.41
ord2545,mu0045,2,104.83
ord761,mu0005,5,97.62
ord3685,mu0031,2,54.57
ord3496,mu0035,4,62.92
ord2447,mu0004,1,188.43
ord2189,mu0024,2,188.22
ord2562,mu0002,4,101.91
ord994,mu0005,1,178.7
ord1155,mu0058,5,179.98
ord196,mu0069,1,191.7
ord2020,mu0067,3,193.94
ord2525,mu0001,5,23.52
ord2949,mu0031,5,90.36
ord254,mu0019,4,100.8
ord3582,mu0021,5,26.08
ord2617,mu0042,3,134.86
ord464,mu0017,4,173.89
ord1422,mu0035,1,163.9
ord1749,mu0051,2,27.14
ord1134,mu0001,3,60.07
ord797,mu0050,4,134.49
ord1004,mu0055,2,113
ord1030,mu0056,3,72.09
ord335,mu0065,1,68.75
ord2481,mu0048,4,126.05
ord241,mu0054,4,180.74
ord2109,mu0037,3,173.41
ord22,mu0052,5,46.14
ord2996,mu0020,2,148.85
ord761,mu0065,1,165.01
ord1243,mu0052,2,101.13
ord3015,mu0001,2,50.2
ord2430,mu0044,5,143.35
ord542,mu0004,4,95.76
ord3709,mu0054,2,55.9
ord1832,mu0012,5,32
ord3105,mu0047,3,37.23
ord3786,mu0050,5,128.14
ord2821,mu0021,3,72.69
ord3608,mu0056,2,27.43
ord2584,mu0035,1,93.74
ord1242,mu0048,5,71.61
ord2511,mu0020,2,26.18
ord2960,mu0013,5,163.86
ord3609,mu0054,2,100.22
ord3386,mu0046,1,134.18
ord1748,mu0067,4,77.81
ord1881,mu0037,3,193.98
ord2462,mu0066,4,111.05
ord2370,mu0036,4,56.71
ord2315,mu0061,2,96.68
ord3333,mu0032,2,166.99
ord3595,mu0038,5,100.21
ord4004,mu0051,1,142.98
ord1479,mu0004,5,191.08
ord330,mu0058,1,74.11
ord2722,mu0024,1,102.42
ord2431,mu0045,5,112.15
ord237,mu0028,1,32.71
ord2904,mu0008,3,86.59
ord1022,mu0044,5,110.86
ord4030,mu0012,5,34.37
ord291,mu0060,5,144.52
ord443,mu0041,5,102
ord1700,mu0064,1,77.05
ord3255,mu0049,5,181.7
ord1327,mu0002,5,102.97
ord3139,mu0062,1,96.84
ord3613,mu0039,4,72.58
ord3310,mu0024,4,191.87
ord437,mu0011,4,27.38
ord3639,mu0025,1,127.72
ord2740,mu0039,3,125.47
ord3202,mu0066,3,128.12
ord2466,mu0012,3,148.51
ord3656,mu0027,4,143.73
ord436,mu0022,5,135.12
ord3682,mu0038,3,168.6
ord3237,mu0030,2,121.1
ord674,mu0068,2,57.03
ord3624,mu0055,1,27.37
ord523,mu0041,5,138.1
ord3968,mu0067,4,35.18
ord2792,mu0007,3,150.35
ord823,mu0005,2,137.13
ord3729,mu0005,3,180.52
ord3496,mu0062,5,120.99
ord3755,mu0072,5,34.05
ord1641,mu0047,5,20.75
ord3871,mu0070,1,187.05
ord3728,mu0004,5,181.52
ord1723,mu0059,4,106.21
ord3607,mu0022,1,178.28
ord3146,mu0042,4,113.68
ord1980,mu0008,2,71.07
ord3332,mu0055,4,22.18
ord3944,mu0010,2,69.44
ord2181,mu0004,2,164.9
ord894,mu0071,3,102.89
ord869,mu0007,2,132.22
ord397,mu0054,4,198.18
ord1096,mu0033,4,86.56
ord2423,mu0032,2,67.34
ord4031,mu0025,3,66.07
ord866,mu0036,2,177.46
ord442,mu0012,1,45.99
ord3613,mu0037,2,172.9
ord1737,mu0044,3,23.35
ord1631,mu0021,5,102.93
ord1369,mu0005,2,27.23
ord3005,mu0065,1,181.27
ord1084,mu0020,3,163.92
ord581,mu0040,3,99.49
ord220,mu0025,5,198.73
ord3142,mu0007,1,52.23
ord2857,mu0045,5,180.94
ord1976,mu0045,4,73.08
ord465,mu0048,1,98.28
ord2704,mu0069,5,86.94
ord2584,mu0062,4,192.96
ord3602,mu0070,3,42.07
ord3589,mu0016,2,131.64
ord2556,mu0015,2,183.25
ord3350,mu0011,4,29.91
ord3250,mu0011,4,199.3
ord3973,mu0015,2,140.77
ord3914,mu0032,1,111.97
ord2448,mu0068,3,39.5
ord2678,mu0034,4,118.09
ord3097,mu0001,5,49.04
ord1401,mu0057,5,196
ord2787,mu0027,3,23.05
ord3500,mu0034,1,71.31
ord2607,mu0002,3,81.76
ord584,mu0002,4,131.08
ord3767,mu0073,3,101.6
ord400,mu0050,1,118.35
ord2354,mu0022,2,152.55
ord2423,mu0026,1,149.1
ord2675,mu0071,4,159.16
ord558,mu0042,2,181.42
ord594,mu0041,4,41.85
ord804,mu0068,5,166.73
ord3165,mu0048,1,67.37
ord1597,mu0020,4,175.05
ord1234,mu0039,3,198.84
ord1025,mu0020,1,165.55
ord1623,mu0072,4,107.44
ord2758,mu0033,4,98.65
ord2023,mu0014,1,150.25
ord3064,mu0055,3,72.81
ord2021,mu0019,4,126.93
ord1312,mu0056,2,164.05
ord2669,mu0059,2,61.41
ord3925,mu0033,4,77.42
ord1500,mu0059,3,133.87
ord508,mu0051,3,59.06
ord1581,mu0064,4,156.9
ord463,mu0064,5,85.01
ord2525,mu0036,3,80.57
ord3914,mu0026,2,37.07
ord567,mu0041,4,43.9
ord2099,mu0041,4,104.05
ord3604,mu0059,2,107.02
ord3820,mu0063,5,51.6
ord1134,mu0036,1,63.99
ord1088,mu0031,2,157.26
ord900,mu0026,1,194.96
ord3015,mu0036,2,145.9
ord2463,mu0052,3,49.46
ord2634,mu0053,3,180.86
ord3521,mu0056,2,130.69
ord1940,mu0044,1,166.39
ord2967,mu0004,3,99.5
ord2913,mu0044,3,81.53
ord1121,mu0003,5,39.37
ord489,mu0002,1,190.62
ord2987,mu0066,4,20.16
ord2971,mu0067,4,192.47
ord240,mu0051,2,171.4
ord1859,mu0047,1,27.88
ord2497,mu0038,3,153.19
ord875,mu0016,4,103.43
ord876,mu0067,4,185.42
ord781,mu0047,5,35.72
ord3143,mu0015,1,191.59
ord1882,mu0030,4,135.96
ord2221,mu0035,4,148.39
ord599,mu0014,3,41.89
ord1379,mu0067,3,83.89
ord326,mu0011,1,99.33
ord3277,mu0050,5,33.01
ord2442,mu0048,4,155.19
ord2452,mu0066,3,151.55
ord625,mu0065,5,77.2
ord2888,mu0008,1,70.48
ord650,mu0045,2,30.39
ord1572,mu0014,4,133.38
ord3275,mu0004,2,104.94
ord1548,mu0071,4,29.5
ord1557,mu0001,5,161.51
ord2593,mu0055,4,161.67
ord1624,mu0015,3,53.71
ord303,mu0002,2,84.94
ord2151,mu0028,3,118.5
ord3295,mu0007,3,165.89
ord3343,mu0060,1,144.07
ord2119,mu0061,4,57.73
ord1929,mu0031,2,91.14
ord3529,mu0038,2,92.49
ord1768,mu0002,5,163.63
ord16,mu0006,1,154.03
ord1625,mu0004,1,80.28
ord2494,mu0059,3,47.74
ord1484,mu0049,3,186.74
ord1794,mu0046,4,170.32
ord3430,mu0065,5,172.55
ord3053,mu0055,3,44.66
ord1948,mu0008,1,145.24
ord3411,mu0061,5,163.16
ord3115,mu0038,5,156.45
ord1182,mu0062,1,101.24
ord2036,mu0001,1,183.12
ord2405,mu0072,2,51.19
ord3922,mu0046,4,113.78
ord2986,mu0007,3,145.64
ord2373,mu0075,4,25.71
ord3039,mu0063,2,73.04
ord2571,mu0008,3,76.47
ord3849,mu0025,2,158.2
ord3296,mu0015,1,62.06
ord3760,mu0004,3,185.1
ord4009,mu0043,5,76.62
ord1299,mu0066,3,28.28
ord3451,mu0018,1,126
ord2120,mu0072,4,140.79
ord902,mu0075,1,185.47
ord2135,mu0070,2,56.19
ord2368,mu0058,1,80.96
ord1543,mu0049,3,116.86
ord3433,mu0034,2,195.25
ord1558,mu0046,3,190.04
ord3008,mu0035,1,139.34
ord2146,mu0069,5,122.71
ord533,mu0053,4,69.9
ord1547,mu0016,3,63.3
ord3885,mu0039,1,125.73
ord1253,mu0066,3,70.73
ord1946,mu0057,1,102.87
ord573,mu0021,2,182.53
ord2919,mu0030,3,124.28
ord646,mu0024,4,48.1
ord1023,mu0026,4,128.73
ord3310,mu0056,1,107.84
ord2372,mu0029,1,118.59
ord1569,mu0002,1,184.81
ord2597,mu0027,1,130.1
ord1216,mu0009,4,63.83
ord1383,mu0029,4,131.31
ord1000,mu0013,5,72.16
ord2803,mu0004,1,141.69
ord2445,mu0021,1,104.18
ord2808,mu0043,5,119.07
ord3265,mu0009,1,44.21
ord3331,mu0040,1,115.32
ord724,mu0024,2,29.05
ord248,mu0020,3,143.63
ord614,mu0036,3,184.18
ord2544,mu0067,3,91.48
ord1897,mu0018,3,168.51
ord1965,mu0043,2,172.85
ord652,mu0018,1,44.19
ord2697,mu0021,4,62.11
ord582,mu0066,3,189.64
ord2221,mu0062,2,166.03
ord2666,mu0044,1,79.42
ord2027,mu0034,2,21.73
ord1382,mu0008,2,66.83
ord1204,mu0044,3,97.36
ord3744,mu0005,5,142.55
ord2568,mu0022,2,118.08
ord4091,mu0041,5,188.14
ord1282,mu0043,5,100.19
ord515,mu0042,1,169.09
ord3005,mu0066,4,67.32
ord2618,mu0036,4,99.08
ord3885,mu0037,5,55.61
ord1643,mu0032,2,72.54
ord1582,mu0057,5,157.03
ord2748,mu0035,5,115.83
ord2276,mu0042,1,59.04
ord3955,mu0067,3,36.15
