payment_id,payment_method,paid_at,amount,payment_status,order_id
P5528,Cash,2026-03-09 02:16:00,369.56,Paid,ord5528
P5529,Credit Card,2026-03-24 11:30:55,476.63,Pending,ord5529
P5530,Cash,2026-03-09 02:20:00,380.84,Paid,ord5530
P5531,Credit Card,2026-03-24 11:30:55,529.69,Pending,ord5531
P5532,QR Payment,2026-03-09 02:24:00,203.53,Paid,ord5532
P5533,Cash,2026-03-09 02:26:00,416.87,Paid,ord5533
P5534,Credit Card,2026-03-09 02:28:00,504.31,Paid,ord5534
P5535,Cash,2026-03-09 02:30:00,482.44,Paid,ord5535
P5536,QR Payment,2026-03-09 02:32:00,430.81,Paid,ord5536
P5537,Cash,2026-03-09 02:34:00,0,Paid,ord5537
P5538,Cash,2026-03-09 02:36:00,281.84,Paid,ord5538
P5539,Credit Card,2026-03-09 02:38:00,521.3,Paid,ord5539
P5540,QR Payment,2026-03-09 02:40:00,451.83,Paid,ord5540
P5541,Credit Card,2026-03-09 02:42:00,236.84,Paid,ord5541
P5542,QR Payment,2026-03-24 11:30:55,427.52,Pending,ord5542
P5543,Cash,2026-03-09 02:46:00,397.03,Paid,ord5543
P5544,Credit Card,2026-03-09 02:48:00,345.51,Paid,ord5544
P5545,QR Payment,2026-03-09 02:50:00,287.62,Paid,ord5545
P5546,Cash,2026-03-09 02:52:00,409.13,Paid,ord5546
P5547,Credit Card,2026-03-09 02:54:00,496.02,Paid,ord5547
P5548,Credit Card,2026-03-09 02:56:00,95.59,Paid,ord5548
P5549,Cash,2026-03-24 11:30:55,468.99,Pending,ord5549
P5550,Credit Card,2026-03-09 03:00:00,374.76,Paid,ord5550
P5551,QR Payment,2026-03-09 03:02:00,0,Paid,ord5551
P5552,Credit Card,2026-03-09 03:04:00,146.86,Paid,ord5552
P5553,Credit Card,2026-03-24 11:30:55,528.32,Pending,ord5553
P5554,QR Payment,2026-03-09 03:08:00,124.37,Paid,ord5554
P5555,Cash,2026-03-09 03:10:00,208.11,Paid,ord5555
P5556,QR Payment,2026-03-09 03:12:00,98.73,Paid,ord5556
P5557,Credit Card,2026-03-09 03:14:00,438.63,Paid,ord5557
P5558,QR Payment,2026-03-09 03:16:00,336.03,Paid,ord5558
P5559,Credit Card,2026-03-09 03:18:00,440.29,Paid,ord5559
P5560,QR Payment,2026-03-09 03:20:00,0,Failed,ord5560
P5561,QR Payment,2026-03-09 03:22:00,287.16,Paid,ord5561
P5562,Cash,2026-03-09 03:24:00,0,Failed,ord5562
P5563,QR Payment,2026-03-09 03:26:00,160.12,Paid,ord5563
P5564,Credit Card,2026-03-09 03:28:00,162.42,Paid,ord5564
P5565,Credit Card,2026-03-09 03:30:00,0,Failed,ord5565
P5566,QR Payment,2026-03-09 03:32:00,175.37,Paid,ord5566
P5567,QR Payment,2026-03-09 03:34:00,75.57,Paid,ord5567
P5568,QR Payment,2026-03-09 03:36:00,0,Failed,ord5568
P5569,QR Payment,2026-03-09 03:38:00,525.08,Paid,ord5569
P5570,Credit Card,2026-03-09 03:40:00,183.54,Paid,ord5570
P5571,QR Payment,2026-03-09 03:42:00,0,Paid,ord5571
P5572,Credit Card,2026-03-09 03:44:00,0,Paid,ord5572
P5573,QR Payment,2026-03-09 03:46:00,0,Paid,ord5573
P5574,Credit Card,2026-03-09 03:48:00,44.24,Paid,ord5574
P5575,QR Payment,2026-03-24 11:30:55,0,Pending,ord5575
P5576,QR Payment,2026-03-09 03:52:00,372.01,Paid,ord5576
P5577,QR Payment,2026-03-24 11:30:55,120.75,Pending,ord5577
P5578,Credit Card,2026-03-09 03:56:00,262.2,Paid,ord5578
P5579,Cash,2026-03-24 11:30:55,64.18,Pending,ord5579
P5580,Cash,2026-03-09 04:00:00,425.07,Paid,ord5580
P5581,QR Payment,2026-03-09 04:02:00,495.55,Paid,ord5581
P5582,QR Payment,2026-03-09 04:04:00,313.84,Paid,ord5582
P5583,Credit Card,2026-03-09 04:06:00,248.41,Paid,ord5583
P5584,Cash,2026-03-09 04:08:00,517.24,Paid,ord5584
P5585,QR Payment,2026-03-09 04:10:00,98.46,Paid,ord5585
P5586,QR Payment,2026-03-09 04:12:00,301.07,Paid,ord5586
P5587,Cash,2026-03-09 04:14:00,428.94,Paid,ord5587
P5588,QR Payment,2026-03-09 04:16:00,353.91,Paid,ord5588
P5589,Cash,2026-03-24 11:30:55,226.01,Pending,ord5589
P5590,Cash,2026-03-09 04:20:00,0,Failed,ord5590
P5591,Credit Card,2026-03-09 04:22:00,285.09,Paid,ord5591
P5592,Credit Card,2026-03-09 04:24:00,416.68,Paid,ord5592
P5593,QR Payment,2026-03-09 04:26:00,215.9,Paid,ord5593
P5594,Credit Card,2026-03-09 04:28:00,314.56,Paid,ord5594
P5595,QR Payment,2026-03-09 04:30:00,223.72,Paid,ord5595
P5596,Cash,2026-03-09 04:32:00,42.21,Paid,ord5596
P5597,QR Payment,2026-03-09 04:34:00,441.25,Paid,ord5597
P5598,QR Payment,2026-03-09 04:36:00,72.1,Paid,ord5598
P5599,QR Payment,2026-03-09 04:38:00,0,Paid,ord5599
P5600,Credit Card,2026-03-09 04:40:00,328.98,Paid,ord5600
P5601,Credit Card,2026-03-09 04:42:00,258.96,Paid,ord5601
P5602,Cash,2026-03-09 04:44:00,177.93,Paid,ord5602
P5603,Credit Card,2026-03-09 04:46:00,78.42,Paid,ord5603
P5604,Credit Card,2026-03-09 04:48:00,237.47,Paid,ord5604
P5605,Cash,2026-03-09 04:50:00,0,Failed,ord5605
P5606,QR Payment,2026-03-09 04:52:00,391.33,Paid,ord5606
P5607,Cash,2026-03-09 04:54:00,216.22,Paid,ord5607
P5608,Cash,2026-03-09 04:56:00,401.65,Paid,ord5608
P5609,Credit Card,2026-03-09 04:58:00,264.61,Paid,ord5609
P5610,Cash,2026-03-09 05:00:00,110.62,Paid,ord5610
P5611,Cash,2026-03-09 05:02:00,184.76,Paid,ord5611
P5612,Credit Card,2026-03-09 05:04:00,46.05,Paid,ord5612
P5613,QR Payment,2026-03-09 05:06:00,410.5,Paid,ord5613
P5614,QR Payment,2026-03-24 11:30:55,134.41,Pending,ord5614
P5615,Cash,2026-03-24 11:30:55,199.18,Pending,ord5615
P5616,Credit Card,2026-03-24 11:30:55,476.87,Pending,ord5616
P5617,QR Payment,2026-03-09 05:14:00,298.43,Paid,ord5617
P5618,Credit Card,2026-03-24 11:30:55,251.78,Pending,ord5618
P5619,Cash,2026-03-09 05:18:00,0,Failed,ord5619
P5620,Cash,2026-03-24 11:30:55,173.58,Pending,ord5620
P5621,Cash,2026-03-09 05:22:00,223.87,Paid,ord5621
P5622,QR Payment,2026-03-09 05:24:00,217.74,Paid,ord5622
P5623,QR Payment,2026-03-09 05:26:00,486.28,Paid,ord5623
P5624,Credit Card,2026-03-09 05:28:00,124.44,Paid,ord5624
P5625,Cash,2026-03-09 05:30:00,73.85,Paid,ord5625
P5626,Cash,2026-03-09 05:32:00,470.82,Paid,ord5626
P5627,Credit Card,2026-03-09 05:34:00,188.23,Paid,ord5627
P5628,Credit Card,2026-03-09 05:36:00,137.23,Paid,ord5628
P5629,Cash,2026-03-24 11:30:55,233.76,Pending,ord5629
P5630,Cash,2026-03-09 05:40:00,503.42,Paid,ord5630
P5631,Credit Card,2026-03-24 11:30:55,151.15,Pending,ord5631
P5632,Credit Card,2026-03-09 05:44:00,130.55,Paid,ord5632
P5633,Credit Card,2026-03-09 05:46:00,177.44,Paid,ord5633
P5634,Credit Card,2026-03-24 11:30:55,137.23,Pending,ord5634
P5635,Credit Card,2026-03-09 05:50:00,418.03,Paid,ord5635
P5636,QR Payment,2026-03-24 11:30:55,476.44,Pending,ord5636
P5637,Cash,2026-03-09 05:54:00,475.94,Paid,ord5637
P5638,Credit Card,2026-03-09 05:56:00,247.97,Paid,ord5638
P5639,Cash,2026-03-09 05:58:00,0,Failed,ord5639
P5640,Cash,2026-03-09 06:00:00,0,Failed,ord5640
P5641,QR Payment,2026-03-24 11:30:55,83.56,Pending,ord5641
P5642,QR Payment,2026-03-09 06:04:00,51.2,Paid,ord5642
P5643,Credit Card,2026-03-09 06:06:00,422.25,Paid,ord5643
P5644,QR Payment,2026-03-09 06:08:00,435.49,Paid,ord5644
P5645,Credit Card,2026-03-09 06:10:00,223.4,Paid,ord5645
P5646,QR Payment,2026-03-09 06:12:00,0,Paid,ord5646
P5647,Credit Card,2026-03-09 06:14:00,63,Paid,ord5647
P5648,Credit Card,2026-03-09 06:16:00,447.91,Paid,ord5648
P5649,Credit Card,2026-03-09 06:18:00,183.34,Paid,ord5649
P5650,QR Payment,2026-03-09 06:20:00,381.16,Paid,ord5650
P5651,Credit Card,2026-03-24 11:30:55,74.87,Pending,ord5651
P5652,QR Payment,2026-03-24 11:30:55,364.65,Pending,ord5652
P5653,QR Payment,2026-03-09 06:26:00,148.9,Paid,ord5653
P5654,Credit Card,2026-03-09 06:28:00,411.55,Paid,ord5654
P5655,QR Payment,2026-03-09 06:30:00,409.71,Paid,ord5655
P5656,Cash,2026-03-09 06:32:00,0,Failed,ord5656
P5657,Credit Card,2026-03-09 06:34:00,491.25,Paid,ord5657
P5658,Cash,2026-03-09 06:36:00,0,Paid,ord5658
P5659,Credit Card,2026-03-09 06:38:00,0,Failed,ord5659
P5660,QR Payment,2026-03-09 06:40:00,411.98,Paid,ord5660
P5661,Credit Card,2026-03-09 06:42:00,120.14,Paid,ord5661
P5662,Credit Card,2026-03-09 06:44:00,0,Failed,ord5662
P5663,Credit Card,2026-03-09 06:46:00,99.05,Paid,ord5663
P5664,QR Payment,2026-03-09 06:48:00,65.74,Paid,ord5664
P5665,Cash,2026-03-09 06:50:00,0,Paid,ord5665
P5666,Cash,2026-03-09 06:52:00,157.62,Paid,ord5666
P5667,Credit Card,2026-03-09 06:54:00,469.98,Paid,ord5667
P5668,QR Payment,2026-03-09 06:56:00,306.01,Paid,ord5668
P5669,Cash,2026-03-09 06:58:00,213.08,Paid,ord5669
P5670,Credit Card,2026-03-24 11:30:55,224.23,Pending,ord5670
P5671,QR Payment,2026-03-09 07:02:00,400.58,Paid,ord5671
P5672,QR Payment,2026-03-09 07:04:00,426.27,Paid,ord5672
P5673,QR Payment,2026-03-24 11:30:55,96.23,Pending,ord5673
P5674,QR Payment,2026-03-09 07:08:00,101.29,Paid,ord5674
P5675,Credit Card,2026-03-09 07:10:00,272.35,Paid,ord5675
P5676,Cash,2026-03-09 07:12:00,274.99,Paid,ord5676
P5677,Credit Card,2026-03-09 07:14:00,451.31,Paid,ord5677
P5678,Credit Card,2026-03-09 07:16:00,0,Paid,ord5678
P5679,Cash,2026-03-09 07:18:00,62.1,Paid,ord5679
P5680,QR Payment,2026-03-24 11:30:55,314.05,Pending,ord5680
P5681,Credit Card,2026-03-09 07:22:00,375.26,Paid,ord5681
P5682,Cash,2026-03-09 07:24:00,355.1,Paid,ord5682
P5683,Cash,2026-03-24 11:30:55,255.14,Pending,ord5683
P5684,Credit Card,2026-03-09 07:28:00,0,Failed,ord5684
P5685,Cash,2026-03-09 07:30:00,360.44,Paid,ord5685
P5686,Credit Card,2026-03-09 07:32:00,77.98,Paid,ord5686
P5687,Cash,2026-03-09 07:34:00,140.92,Paid,ord5687
P5688,QR Payment,2026-03-09 07:36:00,494.26,Paid,ord5688
P5689,Credit Card,2026-03-09 07:38:00,69.32,Paid,ord5689
P5690,Cash,2026-03-09 07:40:00,0,Failed,ord5690
P5691,Cash,2026-03-09 07:42:00,301.49,Paid,ord5691
P5692,QR Payment,2026-03-24 11:30:55,250.42,Pending,ord5692
P5693,QR Payment,2026-03-09 07:46:00,491.48,Paid,ord5693
P5694,QR Payment,2026-03-09 07:48:00,66.56,Paid,ord5694
P5695,QR Payment,2026-03-24 11:30:55,67.06,Pending,ord5695
P5696,QR Payment,2026-03-09 07:52:00,122.68,Paid,ord5696
P5697,Credit Card,2026-03-09 07:54:00,0,Failed,ord5697
P5698,Cash,2026-03-09 07:56:00,0,Failed,ord5698
P5699,QR Payment,2026-03-09 07:58:00,414.24,Paid,ord5699
P5700,Credit Card,2026-03-24 11:30:55,491.14,Pending,ord5700
P5701,Cash,2026-03-09 08:02:00,132.39,Paid,ord5701
P5702,Cash,2026-03-09 08:04:00,0,Paid,ord5702
P5703,Cash,2026-03-09 08:06:00,318.09,Paid,ord5703
P5704,QR Payment,2026-03-09 08:08:00,477.12,Paid,ord5704
P5705,QR Payment,2026-03-09 08:10:00,229.02,Paid,ord5705
P5706,Credit Card,2026-03-24 11:30:55,138.61,Pending,ord5706
P5707,Cash,2026-03-09 08:14:00,314.49,Paid,ord5707
P5708,Cash,2026-03-09 08:16:00,0,Paid,ord5708
P5709,Cash,2026-03-09 08:18:00,318.72,Paid,ord5709
P5710,Cash,2026-03-24 11:30:55,61.54,Pending,ord5710
P5711,QR Payment,2026-03-09 08:22:00,281.95,Paid,ord5711
P5712,Credit Card,2026-03-09 08:24:00,0,Paid,ord5712
P5713,QR Payment,2026-03-09 08:26:00,463,Paid,ord5713
P5714,Credit Card,2026-03-09 08:28:00,128.66,Paid,ord5714
P5715,Credit Card,2026-03-09 08:30:00,387.68,Paid,ord5715
P5716,QR Payment,2026-03-09 08:32:00,433.23,Paid,ord5716
P5717,QR Payment,2026-03-09 08:34:00,425.31,Paid,ord5717
P5718,Credit Card,2026-03-09 08:36:00,160.14,Paid,ord5718
P5719,Credit Card,2026-03-09 08:38:00,211.15,Paid,ord5719
P5720,Credit Card,2026-03-24 11:30:55,92.96,Pending,ord5720
P5721,Credit Card,2026-03-24 11:30:55,399.88,Pending,ord5721
P5722,Cash,2026-03-09 08:44:00,409.27,Paid,ord5722
P5723,Credit Card,2026-03-09 08:46:00,0,Paid,ord5723
P5724,QR Payment,2026-03-09 08:48:00,432.87,Paid,ord5724
P5725,Credit Card,2026-03-09 08:50:00,53.2,Paid,ord5725
P5726,Cash,2026-03-09 08:52:00,180.4,Paid,ord5726
P5727,Cash,2026-03-24 11:30:55,510.01,Pending,ord5727
P5728,Cash,2026-03-24 11:30:55,409.85,Pending,ord5728
P5729,Cash,2026-03-09 08:58:00,408.67,Paid,ord5729
P5730,Cash,2026-03-09 09:00:00,456.01,Paid,ord5730
P5731,QR Payment,2026-03-09 09:02:00,367.63,Paid,ord5731
P5732,Cash,2026-03-09 09:04:00,129.16,Paid,ord5732
P5733,QR Payment,2026-03-09 09:06:00,43.59,Paid,ord5733
P5734,Cash,2026-03-09 09:08:00,279.73,Paid,ord5734
P5735,Cash,2026-03-09 09:10:00,455.6,Paid,ord5735
P5736,Cash,2026-03-24 11:30:55,493.05,Pending,ord5736
P5737,Cash,2026-03-09 09:14:00,485.08,Paid,ord5737
P5738,Cash,2026-03-09 09:16:00,0,Failed,ord5738
P5739,QR Payment,2026-03-09 09:18:00,146.29,Paid,ord5739
P5740,QR Payment,2026-03-09 09:20:00,294.97,Paid,ord5740
P5741,QR Payment,2026-03-09 09:22:00,377.15,Paid,ord5741
P5742,QR Payment,2026-03-09 09:24:00,0,Paid,ord5742
P5743,QR Payment,2026-03-09 09:26:00,118.66,Paid,ord5743
P5744,Credit Card,2026-03-09 09:28:00,217.11,Paid,ord5744
P5745,QR Payment,2026-03-09 09:30:00,269.72,Paid,ord5745
P5746,Cash,2026-03-24 11:30:55,455.02,Pending,ord5746
P5747,Credit Card,2026-03-09 09:34:00,65.67,Paid,ord5747
P5748,Cash,2026-03-24 11:30:55,388.36,Pending,ord5748
P5749,QR Payment,2026-03-09 09:38:00,0,Failed,ord5749
P5750,QR Payment,2026-03-09 09:40:00,391.32,Paid,ord5750
P5751,Cash,2026-03-09 09:42:00,214.11,Paid,ord5751
P5752,QR Payment,2026-03-09 09:44:00,321.3,Paid,ord5752
P5753,Credit Card,2026-03-09 09:46:00,0,Failed,ord5753
P5754,Credit Card,2026-03-09 09:48:00,0,Paid,ord5754
P5755,Credit Card,2026-03-09 09:50:00,117.74,Paid,ord5755
P5756,Credit Card,2026-03-24 11:30:55,120.08,Pending,ord5756
P5757,QR Payment,2026-03-09 09:54:00,497.27,Paid,ord5757
P5758,Cash,2026-03-09 09:56:00,0,Paid,ord5758
P5759,Credit Card,2026-03-09 09:58:00,137.41,Paid,ord5759
P5760,Cash,2026-03-09 10:00:00,216.31,Paid,ord5760
P5761,Cash,2026-03-09 10:02:00,379.47,Paid,ord5761
P5762,Cash,2026-03-09 10:04:00,0,Paid,ord5762
P5763,Cash,2026-03-24 11:30:55,253.05,Pending,ord5763
P5764,QR Payment,2026-03-09 10:08:00,0,Paid,ord5764
P5765,Cash,2026-03-24 11:30:55,0,Pending,ord5765
P5766,Cash,2026-03-09 10:12:00,0,Failed,ord5766
P5767,QR Payment,2026-03-09 10:14:00,471.75,Paid,ord5767
P5768,QR Payment,2026-03-09 10:16:00,407.86,Paid,ord5768
P5769,Credit Card,2026-03-09 10:18:00,142.95,Paid,ord5769
P5770,Cash,2026-03-09 10:20:00,175.13,Paid,ord5770
P5771,Credit Card,2026-03-24 11:30:55,110.51,Pending,ord5771
P5772,Credit Card,2026-03-09 10:24:00,423.64,Paid,ord5772
P5773,Credit Card,2026-03-09 10:26:00,43.95,Paid,ord5773
P5774,Cash,2026-03-09 10:28:00,147.6,Paid,ord5774
P5775,Cash,2026-03-09 10:30:00,247.37,Paid,ord5775
P5776,Credit Card,2026-03-09 10:32:00,0,Failed,ord5776
P5777,Credit Card,2026-03-09 10:34:00,392.49,Paid,ord5777
P5778,QR Payment,2026-03-09 10:36:00,289.8,Paid,ord5778
P5779,Credit Card,2026-03-24 11:30:55,0,Pending,ord5779
P5780,Cash,2026-03-09 10:40:00,284.51,Paid,ord5780
P5781,QR Payment,2026-03-09 10:42:00,329.15,Paid,ord5781
P5782,Cash,2026-03-09 10:44:00,316.56,Paid,ord5782
P5783,Cash,2026-03-09 10:46:00,98.2,Paid,ord5783
P5784,Cash,2026-03-09 10:48:00,285.28,Paid,ord5784
P5785,QR Payment,2026-03-09 10:50:00,113.71,Paid,ord5785
P5786,Credit Card,2026-03-24 11:30:55,408.12,Pending,ord5786
P5787,QR Payment,2026-03-09 10:54:00,106.05,Paid,ord5787
P5788,QR Payment,2026-03-09 10:56:00,127.97,Paid,ord5788
P5789,QR Payment,2026-03-09 10:58:00,416.16,Paid,ord5789
P5790,Credit Card,2026-03-09 11:00:00,328.14,Paid,ord5790
P5791,Cash,2026-03-09 11:02:00,0,Paid,ord5791
P5792,Cash,2026-03-09 11:04:00,62.81,Paid,ord5792
P5793,Cash,2026-03-24 11:30:55,189.47,Pending,ord5793
P5794,Credit Card,2026-03-09 11:08:00,417.08,Paid,ord5794
P5795,Cash,2026-03-09 11:10:00,71.35,Paid,ord5795
P5796,Cash,2026-03-09 11:12:00,373.72,Paid,ord5796
P5797,QR Payment,2026-03-09 11:14:00,336.97,Paid,ord5797
P5798,QR Payment,2026-03-09 11:16:00,308.98,Paid,ord5798
P5799,QR Payment,2026-03-09 11:18:00,506.82,Paid,ord5799
P5800,Cash,2026-03-09 11:20:00,0,Failed,ord5800
P5801,Cash,2026-03-09 11:22:00,132.23,Paid,ord5801
P5802,Cash,2026-03-09 11:24:00,189.85,Paid,ord5802
P5803,Cash,2026-03-09 11:26:00,0,Paid,ord5803
P5804,Credit Card,2026-03-24 11:30:55,53.16,Pending,ord5804
P5805,Cash,2026-03-09 11:30:00,389.54,Paid,ord5805
P5806,Cash,2026-03-09 11:32:00,273.21,Paid,ord5806
P5807,Cash,2026-03-09 11:34:00,324.79,Paid,ord5807
P5808,Credit Card,2026-03-09 11:36:00,94.54,Paid,ord5808
P5809,Credit Card,2026-03-09 11:38:00,500.57,Paid,ord5809
P5810,Cash,2026-03-24 11:30:55,400.36,Pending,ord5810
P5811,QR Payment,2026-03-09 11:42:00,503.61,Paid,ord5811
P5812,Credit Card,2026-03-09 11:44:00,445.49,Paid,ord5812
P5813,Credit Card,2026-03-09 11:46:00,442.41,Paid,ord5813
P5814,QR Payment,2026-03-09 11:48:00,0,Paid,ord5814
P5815,Cash,2026-03-09 11:50:00,310.52,Paid,ord5815
P5816,Cash,2026-03-09 11:52:00,238.18,Paid,ord5816
P5817,Credit Card,2026-03-09 11:54:00,0,Failed,ord5817
P5818,QR Payment,2026-03-09 11:56:00,497.42,Paid,ord5818
P5819,Cash,2026-03-09 11:58:00,192.33,Paid,ord5819
P5820,Cash,2026-03-09 12:00:00,0,Paid,ord5820
P5821,Credit Card,2026-03-09 12:02:00,117.02,Paid,ord5821
P5822,QR Payment,2026-03-09 12:04:00,504.83,Paid,ord5822
P5823,Cash,2026-03-09 12:06:00,298.98,Paid,ord5823
P5824,Credit Card,2026-03-09 12:08:00,369.03,Paid,ord5824
P5825,Credit Card,2026-03-24 11:30:55,0,Pending,ord5825
P5826,QR Payment,2026-03-09 12:12:00,0,Failed,ord5826
P5827,Cash,2026-03-09 12:14:00,250.98,Paid,ord5827
P5828,Credit Card,2026-03-09 12:16:00,0,Paid,ord5828
P5829,Cash,2026-03-09 12:18:00,502.88,Paid,ord5829
P5830,Cash,2026-03-09 12:20:00,295.79,Paid,ord5830
P5831,Credit Card,2026-03-09 12:22:00,105.6,Paid,ord5831
P5832,Credit Card,2026-03-09 12:24:00,338.01,Paid,ord5832
P5833,Cash,2026-03-09 12:26:00,105.04,Paid,ord5833
P5834,Cash,2026-03-09 12:28:00,194.6,Paid,ord5834
P5835,QR Payment,2026-03-24 11:30:55,163.46,Pending,ord5835
P5836,QR Payment,2026-03-24 11:30:55,389.66,Pending,ord5836
P5837,Cash,2026-03-09 12:34:00,389.34,Paid,ord5837
P5838,Credit Card,2026-03-09 12:36:00,134.75,Paid,ord5838
P5839,QR Payment,2026-03-09 12:38:00,299.04,Paid,ord5839
P5840,QR Payment,2026-03-09 12:40:00,361.48,Paid,ord5840
P5841,QR Payment,2026-03-24 11:30:55,213.74,Pending,ord5841
P5842,Cash,2026-03-09 12:44:00,45.49,Paid,ord5842
P5843,Credit Card,2026-03-09 12:46:00,72.86,Paid,ord5843
P5844,Credit Card,2026-03-09 12:48:00,479.78,Paid,ord5844
P5845,Cash,2026-03-09 12:50:00,112.13,Paid,ord5845
P5846,Cash,2026-03-09 12:52:00,272,Paid,ord5846
P5847,Cash,2026-03-09 12:54:00,188.03,Paid,ord5847
P5848,QR Payment,2026-03-09 12:56:00,444.12,Paid,ord5848
P5849,Credit Card,2026-03-09 12:58:00,237.6,Paid,ord5849
P5850,QR Payment,2026-03-24 11:30:55,494.36,Pending,ord5850
P5851,Cash,2026-03-09 13:02:00,525.8,Paid,ord5851
P5852,QR Payment,2026-03-09 13:04:00,462.73,Paid,ord5852
P5853,Credit Card,2026-03-09 13:06:00,135.36,Paid,ord5853
P5854,Credit Card,2026-03-09 13:08:00,237.49,Paid,ord5854
P5855,Cash,2026-03-09 13:10:00,406.62,Paid,ord5855
P5856,Cash,2026-03-24 11:30:55,159.69,Pending,ord5856
P5857,QR Payment,2026-03-24 11:30:55,0,Pending,ord5857
P5858,Credit Card,2026-03-09 13:16:00,82.29,Paid,ord5858
P5859,QR Payment,2026-03-09 13:18:00,86.68,Paid,ord5859
P5860,QR Payment,2026-03-24 11:30:55,187.87,Pending,ord5860
P5861,QR Payment,2026-03-09 13:22:00,0,Paid,ord5861
P5862,Credit Card,2026-03-09 13:24:00,305.83,Paid,ord5862
P5863,Credit Card,2026-03-09 13:26:00,442.58,Paid,ord5863
P5864,QR Payment,2026-03-09 13:28:00,0,Paid,ord5864
P5865,QR Payment,2026-03-09 13:30:00,0,Paid,ord5865
P5866,QR Payment,2026-03-09 13:32:00,461.4,Paid,ord5866
P5867,Credit Card,2026-03-09 13:34:00,161.26,Paid,ord5867
P5868,Credit Card,2026-03-09 13:36:00,183.15,Paid,ord5868
P5869,Credit Card,2026-03-09 13:38:00,181.51,Paid,ord5869
P5870,QR Payment,2026-03-09 13:40:00,98.43,Paid,ord5870
P5871,QR Payment,2026-03-09 13:42:00,109.8,Paid,ord5871
P5872,Credit Card,2026-03-24 11:30:55,100.04,Pending,ord5872
P5873,Cash,2026-03-09 13:46:00,92.88,Paid,ord5873
P5874,Cash,2026-03-09 13:48:00,0,Paid,ord5874
P5875,QR Payment,2026-03-09 13:50:00,219.85,Paid,ord5875
P5876,Credit Card,2026-03-09 13:52:00,425.87,Paid,ord5876
P5877,Cash,2026-03-09 13:54:00,0,Paid,ord5877
P5878,QR Payment,2026-03-09 13:56:00,0,Failed,ord5878
P5879,QR Payment,2026-03-09 13:58:00,342.96,Paid,ord5879
P5880,QR Payment,2026-03-09 14:00:00,0,Failed,ord5880
P5881,Cash,2026-03-09 14:02:00,350.71,Paid,ord5881
P5882,QR Payment,2026-03-09 14:04:00,110.73,Paid,ord5882
P5883,Cash,2026-03-09 14:06:00,385.38,Paid,ord5883
P5884,Cash,2026-03-09 14:08:00,323.49,Paid,ord5884
P5885,Cash,2026-03-09 14:10:00,420.15,Paid,ord5885
P5886,Credit Card,2026-03-09 14:12:00,176.83,Paid,ord5886
P5887,Credit Card,2026-03-09 14:14:00,98.71,Paid,ord5887
P5888,Credit Card,2026-03-09 14:16:00,484.27,Paid,ord5888
P5889,QR Payment,2026-03-09 14:18:00,0,Failed,ord5889
P5890,QR Payment,2026-03-09 14:20:00,248.43,Paid,ord5890
P5891,Cash,2026-03-09 14:22:00,238.84,Paid,ord5891
P5892,Cash,2026-03-09 14:24:00,489.42,Paid,ord5892
P5893,Cash,2026-03-09 14:26:00,116.01,Paid,ord5893
P5894,Cash,2026-03-24 11:30:55,415.19,Pending,ord5894
P5895,Credit Card,2026-03-09 14:30:00,0,Paid,ord5895
P5896,Credit Card,2026-03-09 14:32:00,0,Failed,ord5896
P5897,Credit Card,2026-03-24 11:30:55,214.19,Pending,ord5897
P5898,Cash,2026-03-09 14:36:00,450.52,Paid,ord5898
P5899,QR Payment,2026-03-24 11:30:55,487.53,Pending,ord5899
P5900,Cash,2026-03-09 14:40:00,346.95,Paid,ord5900
P5901,QR Payment,2026-03-09 14:42:00,0,Paid,ord5901
P5902,Cash,2026-03-24 11:30:55,125.45,Pending,ord5902
P5903,Credit Card,2026-03-09 14:46:00,251.38,Paid,ord5903
P5904,Credit Card,2026-03-09 14:48:00,452.9,Paid,ord5904
P5905,Credit Card,2026-03-09 14:50:00,525.01,Paid,ord5905
P5906,Credit Card,2026-03-09 14:52:00,424.24,Paid,ord5906
P5907,QR Payment,2026-03-09 14:54:00,137.63,Paid,ord5907
P5908,Cash,2026-03-09 14:56:00,0,Failed,ord5908
P5909,Credit Card,2026-03-09 14:58:00,423.7,Paid,ord5909
P5910,QR Payment,2026-03-09 15:00:00,258.51,Paid,ord5910
P5911,Cash,2026-03-09 15:02:00,122.75,Paid,ord5911
P5912,QR Payment,2026-03-24 11:30:55,57.88,Pending,ord5912
P5913,Credit Card,2026-03-09 15:06:00,510.07,Paid,ord5913
P5914,Cash,2026-03-09 15:08:00,0,Paid,ord5914
P5915,Cash,2026-03-09 15:10:00,392.47,Paid,ord5915
P5916,Credit Card,2026-03-09 15:12:00,47.89,Paid,ord5916
P5917,QR Payment,2026-03-09 15:14:00,235.95,Paid,ord5917
P5918,Credit Card,2026-03-09 15:16:00,310.71,Paid,ord5918
P5919,Cash,2026-03-09 15:18:00,71.42,Paid,ord5919
P5920,QR Payment,2026-03-09 15:20:00,179.17,Paid,ord5920
P5921,QR Payment,2026-03-09 15:22:00,40.27,Paid,ord5921
P5922,Credit Card,2026-03-24 11:30:55,150.57,Pending,ord5922
P5923,Cash,2026-03-09 15:26:00,100.47,Paid,ord5923
P5924,Credit Card,2026-03-24 11:30:55,317.02,Pending,ord5924
P5925,Cash,2026-03-09 15:30:00,61.44,Paid,ord5925
P5926,Cash,2026-03-09 15:32:00,235.21,Paid,ord5926
